comment,model_label_initial,model_confidence_initial,llm_label,model_label_final,model_confidence_final
tau bjorka lucu ded ngobrol orang kemaren ded aaja tau,positif,0.5243374986934074,netral,positif,0.5670377222469674
semutmerah konten,positif,0.530634543685388,netral,positif,0.5342024783696329
anak gitu gaya nya bang,positif,0.45899637504832486,netral,positif,0.44988116699532177
clay,negatif,0.4285714285714286,netral,positif,0.43611111111111106
serang teroris paris bukti make chat bang rilis,negatif,0.4835661668085869,netral,negatif,0.5226950088865543
ngaco nongol,negatif,0.4285714285714286,netral,positif,0.43611111111111106
masuk komunitas nya anak gabung,positif,0.5837476005086802,netral,positif,0.572640339642018
anak kursus online free pro byr msk komunitas bgs anak bljr umur thn kls kls tmnnya india china rusia,positif,0.48404052266459663,netral,positif,0.6548561633092095
mah kerja security audit bankingtelco divisi internal,positif,0.536894096382252,netral,positif,0.584302071580155
bug bounty,negatif,0.4285714285714286,netral,positif,0.43611111111111106
miegoreng ngerti mustinya anak tar ngangngong ngangong,positif,0.597380983135934,netral,positif,0.5827019640198087
dianayuli tau mba sptnya site online ngomong maknya ngomel kuliah,negatif,0.4692458376780654,netral,negatif,0.505456147699759
felniode nampaknya outsource project lumayan mahasiswa kuliah ngerjain ginian,positif,0.5912154642245829,netral,positif,0.6163794470816053
relevan,negatif,0.4285714285714286,netral,positif,0.43611111111111106
vina garut banj,negatif,0.4285714285714286,netral,positif,0.43611111111111106
kanjoed zaman,negatif,0.4285714285714286,netral,positif,0.43611111111111106
kanjoed wkakaka wina garet keriput lower,negatif,0.4285714285714286,netral,positif,0.43611111111111106
kanjoed astagaa,negatif,0.4285714285714286,netral,positif,0.43611111111111106
bjorka alas genosida,negatif,0.6601386043169961,netral,negatif,0.649068110893219
sandiwara doang liat kerja ngalihin berita ijazah mulyono tau blunder,negatif,0.5152179721704543,netral,negatif,0.5078153443373157
koroptur beda mas naung polri lidi,positif,0.5082882731124854,netral,positif,0.49764982299499555
koruptor emng peliara bang,positif,0.5039180942709995,netral,positif,0.5365391291985466
maksud,negatif,0.4285714285714286,netral,positif,0.43611111111111106
sekolah bener broo polisi nangkap koruptor orang dpr,positif,0.5214030244621827,netral,positif,0.49262352570442647
maling ketangkep warga bawa polres suruh lepas,negatif,0.48367719308711943,netral,negatif,0.6061543695665333
alat,negatif,0.42393502990150045,netral,positif,0.5689418525897151
alexanderhaposan sekolah bener gua lulus kerja ditaiwan bro sekolah nya bener kerja gaji,negatif,0.6748101434151987,netral,negatif,0.667420599659584
nitasulistianiw,negatif,0.4285714285714286,netral,positif,0.43611111111111106
jobdesnya polisi bang,negatif,0.4779002598849729,netral,negatif,0.5374283153150989
keren nya usaha nyapu buka,positif,0.5673677618912353,positif,positif,0.5924352409544182
liat kerja rencana reformasi ngalihin berita ijzah mulyono,negatif,0.6026686615821293,netral,negatif,0.591497258624409
deym nama,positif,0.546224697465287,netral,positif,0.49974146275423587
bocil tau nonton film hacker,positif,0.7121154281885276,netral,positif,0.7277308881487237
legend zelda,negatif,0.4285714285714286,netral,positif,0.43611111111111106
mohfahrezyramadhani inget film,positif,0.4748010258749225,netral,positif,0.4763555508404395
masuk akal,positif,0.46294927886536624,netral,negatif,0.48112880365169086
uwang nya gada ngapain cape,positif,0.5325337265434498,netral,positif,0.5395863517050069
nangkap bjorka mending nangkap admin bandar judol indo legal judol judol biarin aneh aneh,positif,0.6375897082852527,netral,positif,0.8287331441176475
justryujiin hilang pasu polisi india,negatif,0.6577059296115279,netral,negatif,0.7267501959540857
justryujiin mudah nangkap boss judol judol bayar hacker handal untk scurity situs tidk bobol orang,positif,0.5441731496107552,netral,positif,0.6494983325199633
lucu polisi,positif,0.4679228262983059,netral,positif,0.49262005238864126
satria dharma bijaksana,negatif,0.4285714285714286,netral,positif,0.43611111111111106
kayas trus nangkap hacker mudah boss judol,positif,0.6137060863840819,netral,positif,0.6950664066899469
kayas orang mreka tau bos judolnya bos,positif,0.507004247749044,netral,positif,0.5243783815108949
familiar gaya alun tata bahasa hmm,positif,0.6065048516603342,netral,positif,0.5515197758181712
pen yaa,negatif,0.4941761471981915,netral,negatif,0.47279087400250736
istimewa,negatif,0.4285714285714286,netral,positif,0.43611111111111106
bjorka anonymous sembarang ketangkep,positif,0.5160208644654102,netral,positif,0.5034758893334851
nihh suara nya anak anak startnethunter indonesia kurang orang pinter kurang orang jujur,positif,0.5321064613216175,netral,negatif,0.587706897045896
pake metode pas nangkep pegi alias ong vina isilop isilop,negatif,0.5819026797529742,netral,negatif,0.6252668394024379
cobak bahas undangundang ampas aset point unjuk sampek dpr benarbenar sahkan ngundang orang dpr langsung,positif,0.6117003365467976,netral,positif,0.645359548333552
plot twist nya bjorka wawancara dipodcast,positif,0.5481571548094367,netral,positif,0.5701031373463011
polisi nagkep maling becus nagkep haker,negatif,0.47208229037494687,netral,negatif,0.5906037756031491
bilang anak autisme beda sedetqil gigih,positif,0.5371752563902473,netral,positif,0.5367719945810466
liat video gokil langsung ken ngejar scatter,positif,0.5093361024189665,netral,positif,0.5258828315384947
mngkin perintah takut rekrut anak muda cerdas jago mrk buka borok pejabat korupkrn arti perintah orang kelola pemerintahantermasuk ddlmnya bijak undang mrk takut dng anak muda cerdas ahli badan ahli perintah sllu anak hebat daya ditangkapaneh gini maju tipu dunia maya rajalela,positif,0.5845271877379036,netral,positif,0.6323314143856084
temen hacker tangkep tebus tebus fakta kapok suruh menghacker setor puluh juta atas cyber setor ditangkep gad dem tau main negeri konoha yaa,positif,0.6015238646687322,netral,positif,0.5940392498814152
malu maluin wna lapor hilang gubris salah target,negatif,0.6244599072786179,netral,negatif,0.6556075222109073
pinter marketing nya,positif,0.5714831207114199,netral,positif,0.6472924314561893
gama jelasin pola polisi gaperlu atas sadar gatau malu rekayasa pola rekrut dar muda bikin gajauh beda orang ngedidik senior nya laku wadidaw,positif,0.6817249091408318,netral,positif,0.7563087812655239
tuju polisi bjorka tarik isu tutup isu reformasi polri polri naik isu tutup,positif,0.5054495510469883,netral,positif,0.5061982428382583
tarik bahas andai teman hacker satu lik ketidakadilan koruptor negeri,positif,0.4683358826497594,negatif,positif,0.46966631928944336
salah tangkap taruh muka pol,positif,0.5749013515282841,netral,positif,0.6334612583842705
lawak nangkep bjorka nangkep pupupapa,positif,0.5859716575503713,netral,positif,0.6108028685517923
buron bjorka ketangkep bjirlaah,positif,0.5160208644654102,netral,positif,0.5034758893334851
tau medsos smua orang tau tan rataa masyarakat batin sungguh geli yaa rataa,positif,0.49459240767442714,netral,positif,0.5366567875128715
jabat negara kerja amanah bener milik atur norma struktur sosial hacker indonesia musuh perintah teman cyber bantu perlu perintah halhal guna warga negara indonesia,positif,0.5197026850673037,netral,positif,0.5103383450999058
jir,negatif,0.5111678248670297,netral,negatif,0.506162693440676
mas teguh jirr,positif,0.48193912554635715,netral,positif,0.5528392825919713
akunaid,negatif,0.4285714285714286,netral,positif,0.43611111111111106
temennya,negatif,0.4285714285714286,netral,positif,0.43611111111111106
mikir gitu yak,negatif,0.5535238235748043,netral,negatif,0.5221464128067222
pen komen kek gni,negatif,0.4637343379937098,netral,negatif,0.43505463824069524
puddi,negatif,0.4285714285714286,netral,positif,0.43611111111111106
sempet kesitu yaa,negatif,0.4941761471981915,netral,negatif,0.47279087400250736
nonton film jir,positif,0.5648157396307347,netral,positif,0.5866440554724435
idup plot twist mah gin,positif,0.4851599372170508,netral,positif,0.6053502159250146
komunitas,positif,0.46437228696404886,netral,positif,0.4824601183028727
temenya,negatif,0.4285714285714286,netral,positif,0.43611111111111106
wawancara plot twist,negatif,0.4285714285714286,netral,positif,0.43611111111111106
yap bjorka isu pelihara alih isu booming bukti data post bjorka data usang,positif,0.6054480940525696,netral,positif,0.5848918591461824
bree hacker cuman,positif,0.5521941563699634,netral,positif,0.5083196278702466
jiahahahahahaa,negatif,0.4285714285714286,netral,positif,0.43611111111111106
bukti week,negatif,0.47358287730441245,netral,negatif,0.4685566493323333
tau beliau diem ceplos internet luas wawas bnyk,positif,0.49866467155761457,netral,positif,0.4999502983692733
tarrantsde,negatif,0.4285714285714286,netral,positif,0.43611111111111106
mikir gitu jir,negatif,0.5775252378949417,netral,negatif,0.5556818926736696
bjorka,positif,0.4975702072006268,netral,positif,0.5171953745729138
uwaisalqarniworld,negatif,0.4285714285714286,netral,positif,0.43611111111111106
inti orang blg kelompok kya main dota smua orang pake polisi ngelawak nangkep hacker cmn orang,positif,0.7241214225056606,netral,positif,0.7158308471920368
salah satu kalii,negatif,0.5776755311973342,netral,negatif,0.5596459628847631
cees doi,negatif,0.4285714285714286,netral,positif,0.43611111111111106
musafiradventure ngk tau blum buktiin,positif,0.45239547644826916,netral,positif,0.4867036004050004
wkwkwkwkwk ngakakk,negatif,0.4285714285714286,negatif,positif,0.43611111111111106
tangkap,positif,0.5632156873779374,netral,positif,0.6410720519207378
walah,negatif,0.4285714285714286,netral,positif,0.43611111111111106
gua gua doang,negatif,0.5850252540357892,netral,negatif,0.5676946071318391
hidup plot twist bang,negatif,0.49685503399579456,netral,negatif,0.5242499152369053
ded podcast orang lidi kaya beliau jago baca karakter orang jago baca fikiran orang,negatif,0.5269310363840464,netral,negatif,0.5084014275474553
psikologi sbnernya,negatif,0.4285714285714286,netral,positif,0.43611111111111106
bgitu,negatif,0.4285714285714286,netral,positif,0.43611111111111106
liat abis podcastnya ded selang ciduk,negatif,0.6211809713906286,netral,negatif,0.654598389426828
ngawur,negatif,0.4285714285714286,netral,positif,0.43611111111111106
awas dedy cepu,negatif,0.4571554238061016,netral,negatif,0.450746524194978
tni,negatif,0.4677505315819375,netral,negatif,0.46276208687358333
nangkep nangkep,positif,0.5650519762770847,netral,positif,0.5975325046471033
gaamu ajak perintah tau trjadi bebas,negatif,0.42294654667216364,netral,positif,0.45922222016844433
jahat sungguh,positif,0.4442374059223584,netral,positif,0.48746602802087846
ngarangnya nyetor puluh juta ngapain cabut hidup nyantai,negatif,0.4809913944172476,netral,negatif,0.47437114905098116
halu hacker kerjasama polis wkwkw gitu ngehacker setor puluh juta duit bank rekening dongo hacker ketangkep hacker nama ketangkep kerjasama suruh nebus sumpah ngakak,positif,0.6658570383958501,negatif,positif,0.609747346417788
heyradit wwkwkk scammer script kiddie hasil download,positif,0.41380979586494293,netral,positif,0.42695746674949997
ichsan temen nye halo dek suruh setor senior mutasi ngehack sertifikat sawah bapaknye duit,positif,0.5245479035938176,netral,positif,0.4847243932640162
osamasaeni buzzer,positif,0.48304127126929514,netral,positif,0.4868250242152365
orang lokal disepelein orang asing,positif,0.5213766671901653,netral,positif,0.5313903470409119
wna thailand polisi gercep negara asal yaa ehh dipalakin,positif,0.4613147479338271,netral,positif,0.4362010452016872
malu bang mah,positif,0.4439875978028205,netral,positif,0.5333736656427306
gitu bang duit bank bri narik lapor bank cuman bilang uang tarik atm bank,negatif,0.46931001850327553,netral,negatif,0.5180185436947323
nirvana oknum bank,negatif,0.5480076197492699,netral,negatif,0.5001058997014451
nirvana bri bank tanggung laku orang,positif,0.45342173065201585,netral,positif,0.48757517885307244
nirvana cek mutasi uang kmna,negatif,0.47308357967588927,netral,negatif,0.4652531620318589
nirvana mah main orang bri nya,positif,0.7534465893802673,netral,positif,0.7872427636819591
polisi jahat sungguh,positif,0.441937995784625,netral,positif,0.47447883179407935
nyatuin bnyak orang butuh pimpin jga,negatif,0.4876534319057518,netral,positif,0.4621146722457891
gila nangkep wapres mustahil pecat polri,positif,0.5105822050200228,netral,positif,0.5389887797541145
alvinnc sblum wpres kmn kann ialahh engga guha gila engga babamanababamana dimanaa,positif,0.4048956590375283,netral,positif,0.4676719877026874
ayo ayo,negatif,0.4285714285714286,netral,positif,0.43611111111111106
the real bangun singa tidur bjorka diemdiem usik polisi ulah data mbg bocor,positif,0.7810467766363638,netral,positif,0.7609307384855627
aura gaya jabar narasumber bjorka bnget gua,negatif,0.46317697689821596,netral,negatif,0.4535718145244355
bjorka semesta pihak mngecwekan semesta alat orang orang mafia negara alat msih pro baik prinsip niat tahan legend nan,positif,0.49941178171781014,netral,positif,0.59027919196183
polri rekrut tim cyber bener ahli,positif,0.4676433094243333,netral,positif,0.4894404168960126
anak lulus modal jual tanah ortu polisi sukses tangkap bjorka,positif,0.5038703368144366,positif,positif,0.4910243774994094
bjorkaa bocorin anggota polri ngemplang pinjol,negatif,0.4176268065383944,netral,positif,0.4444977410151733
sosok tarik perhati indonesia keren orang,positif,0.6261609376939419,positif,positif,0.6085802054744118
ajibb karna prestasi butuh kelas booss,positif,0.49213470470517057,netral,positif,0.5137778575624709
kempu polri lulus sekolah ipk msih dbawah mampu independent,negatif,0.4282249367062007,netral,negatif,0.465263823239185
bjorka angkat gua murid ngadalin ngetawain pulici ganti nama akun bjorka pulici neng nangkep byk bjorka chuakkss cuihh,positif,0.59937534734077,netral,positif,0.5872701819092252
surat buka biorka jalan pro rakyat indonesia saran hormat bobol rekening jabat bejat jabat koruptor hasil uang nya transfer rekening rakyat indonesia miskin,positif,0.44929490699273006,netral,positif,0.4749014831938175
