clean_comment,char_length,word_count,sentiment_label,sentiment_score,confidence,prob_positive,prob_neutral,prob_negative
udh 20 bng,10,3,positive,0,0.6821631,0.6821631,0.24296726,0.07486959
inimah masuk tko,16,3,negative,2,0.9726748,0.0034250151,0.02390016,0.9726748
30 0,4,2,neutral,1,0.48502374,0.17968486,0.48502374,0.33529145
iya orang indonesia notice channel yg bahas,43,7,neutral,1,0.94489366,0.04357542,0.94489366,0.011530998
bjorka anonymous individu pake nick bjorka wkwkwk orangorang cerdas,67,9,neutral,1,0.81830466,0.11028925,0.81830466,0.07140607
gampang salah jir tuh anu,25,5,negative,2,0.9970577,0.00074683747,0.002195452,0.9970577
bjorka tangkep bjoker malu,26,4,negative,2,0.9826695,0.0014325947,0.01589793,0.9826695
awokawok,8,1,negative,2,0.9746936,0.021639617,0.0036667285,0.9746936
aneh tegak hukum indonesia,26,4,negative,2,0.99773395,0.0007675464,0.0014985082,0.99773395
loh kemaren tangkep org ngerusak sistem judol sampe rugi bang wkw,65,11,negative,2,0.9980392,0.0007919938,0.0011688897,0.9980392
knp hacker lokal pergi nagara laen keja ilegal ni nagara merka bgus tp gak kerja dngan nagara merka labih pnting ambil dnaraga laen sprti kamboja gk harga co nagara sndri,170,30,negative,2,0.98289204,0.0040937313,0.013014226,0.98289204
bandar judol tangkap lawak baru bos,35,6,negative,2,0.9126107,0.0029858542,0.08440348,0.9126107
bos judol bandar judol ditangkep trs besok gk dapet setor donk,62,11,negative,2,0.9934778,0.00069110474,0.005831099,0.9934778
takut kalo bjorka mebocorkan data yg beking bandar judol,56,9,negative,2,0.9947332,0.00053447497,0.004732299,0.9947332
jauh cctv aja blepot,20,4,negative,2,0.99460536,0.0006196348,0.0047750482,0.99460536
gw cyberpolice nangkap bjorka nangkap bandar judol yg mudah telusur aja alas fokus blokir puluh ribu situs web gk periksa rekening yg ad situs kocak,148,25,negative,2,0.968309,0.0013255809,0.030365387,0.968309
tangkep rugi bandar,19,3,negative,2,0.9812781,0.016284887,0.0024370633,0.9812781
bjirka,6,1,neutral,1,0.541713,0.36345074,0.541713,0.09483621
tw sendiri broo duiiiitttt,26,4,negative,2,0.9444214,0.0303914,0.025187176,0.9444214
nangkap nipu bandar judol hebat facegreensmiling,48,6,negative,2,0.9563726,0.028186327,0.01544113,0.9563726
nangkep fufafa aja susah,24,4,negative,2,0.99555284,0.0009826953,0.0034644834,0.99555284
susah bos nangkep bandar judol server indo ngakses negeri yah tau negara kalo mw berantas judol mah sulit,105,18,negative,2,0.99724305,0.0015225229,0.0012344944,0.99724305
yg berantas judol2 mengkominfo tau kureng2 internet cepat,57,8,negative,2,0.99692756,0.000619514,0.0024528976,0.99692756
kocak emng tegak hukum indo gtu wkwkw,37,7,negative,2,0.54869676,0.4389127,0.012390539,0.54869676
rumahproduksi kerja capek mending gak bkerja tp gaji,52,8,negative,2,0.99374276,0.0017927125,0.0044645537,0.99374276
nangkep bjroka gampang recovery nyimpen barang bukti cctv gak kwkwkw,68,10,negative,2,0.807762,0.13575692,0.056480985,0.807762
tau nya salah tangkap,21,4,negative,2,0.99735546,0.0008411764,0.001803357,0.99735546
rumahproduksi gin bang lu tau jual atm2 kosong akun atm kosong beli milik judol kedetek tangkap orang2 ngaku ngejual atm kosong ngeblok situs mengkominfo kureng2 cyberpolicepun mayoritas paham networking reng bro negara angkat para2 hacker programer indo cyberpolice masuk cyberpolice polisi2 sana gak tw networking susah dalemin negara aja gak mw invest ngangkat hacker programer handal indo specialist sana dah kasus mw dipanjangin,433,63,negative,2,0.9832064,0.008033161,0.008760452,0.9832064
telusur orang2nya negeri yg judol2,34,5,negative,2,0.997843,0.00073096855,0.0014260497,0.997843
jng salah boss dn bandar judol tu d keliling hacker2 yg handal untk jaga dn mengamankn judolnya knpa susuah jg org hack situs2 judol,132,24,negative,2,0.984654,0.0067618922,0.008584161,0.984654
isilopisi amplop,16,2,neutral,1,0.9951342,0.0013217444,0.9951342,0.0035440258
kayas86 udah kedetek bandar2 judol lokasi gimana nangkepnya negeri udah internasional itungannya nangkep koruptor lari negeri aja ribet proses judol bandar sana nyuntik duit perintah gimana nangkepnya,200,27,negative,2,0.9965474,0.0013305926,0.0021220802,0.9965474
nangkap maling aja d bantu warga harap,38,7,negative,2,0.9956896,0.00056419714,0.0037462157,0.9956896
bandar judol d tangkep kalo d piara pastisetorannya gede bos,60,10,negative,2,0.6284608,0.34771058,0.023828564,0.6284608
nazwashaqifachannel1231 bjoker bang bjirrr,42,4,neutral,1,0.9898754,0.009062339,0.9898754,0.0010623038
bener banget,12,2,positive,0,0.996051,0.996051,0.0028553982,0.001093551
salah tangkap,13,2,negative,2,0.997459,0.00086153817,0.0016794727,0.997459
bos judol tangkap buka situs judol seponsor utama liga inggris 1015 team liga inggris sponsor baju nya judol,108,18,neutral,1,0.9544267,0.0015186822,0.9544267,0.04405457
ngapain nangkep bjorka benerin sistem spy ga gmpang bobol,57,9,negative,2,0.9844037,0.0012529618,0.014343294,0.9844037
rumahproduksi judol pst aman org dpt ceper dr situ gede lg ga mngkin hapus judol jd trima aje wkwk,98,19,negative,2,0.8251879,0.13866538,0.036146645,0.8251879
suruh bjorka rampok duit koruptor nt bagi2 sm rakyat,52,9,negative,2,0.99074835,0.0006644107,0.008587227,0.99074835
pol nya nangkap kadal dpt nya cicak,35,7,negative,2,0.8591752,0.0025601878,0.13826458,0.8591752
ga nangkep curanmor aja,23,4,negative,2,0.9927046,0.0026410401,0.0046543498,0.9927046
bandara judol backingi anggota,30,4,neutral,1,0.9894209,0.0015553494,0.9894209,0.009023723
lindungin berita,16,2,negative,2,0.718022,0.22405154,0.05792645,0.718022
tangkap bjorka bijirka,22,3,neutral,1,0.9822949,0.0012272112,0.9822949,0.016477883
fufufafa 4615,13,2,neutral,1,0.9126632,0.078395315,0.9126632,0.0089414045
orang ngasal d tangkep hacker ga nangkep judol emng melihara jgn pd lupa sm sambo yg ngebacking judol,101,18,negative,2,0.9922767,0.003996418,0.0037268884,0.9922767
bos bandar nya bayar gede bro smpai ga ketangkep klo ketangkep keroco doang,75,13,negative,2,0.5108614,0.4460515,0.04308712,0.5108614
ladusing nangkap bandar judol asa tangkap rugi bandar judol deh,63,10,negative,2,0.9969682,0.0014935686,0.0015382399,0.9969682
danain negara tu judol moso nangkap bandar rugi dongggg,55,9,negative,2,0.9980211,0.0007563516,0.001222549,0.9980211
tepuk tangan cuuiihh,20,3,positive,0,0.9866008,0.9866008,0.007342504,0.0060567167
fuadbarokah negara invest nya anggota dpr bumn bro,50,8,neutral,1,0.8528945,0.14015526,0.8528945,0.006950229
ketangs bjirka,14,2,positive,0,0.5638684,0.5638684,0.16100194,0.27512965
rizkydavinci asas praduga salah maksud negara milih invest anggota dpr bumn tenaga ahli hati2 lu ntar tuntut 125 t,114,19,negative,2,0.8283391,0.0014123395,0.1702486,0.8283391
emang ketangkep kaga,20,3,negative,2,0.9828843,0.0026870533,0.014428599,0.9828843
iya kalem,9,2,positive,0,0.92156416,0.92156416,0.07166755,0.0067682825
tangkap main judolnya bandar keren polisi indo,46,7,negative,2,0.99250984,0.0019542577,0.0055358806,0.99250984
polisi konoha asli tukang tipu,30,5,negative,2,0.99718213,0.0006970464,0.002120883,0.99718213
polisi kont,11,2,negative,2,0.9152732,0.0041733645,0.08055343,0.9152732
boss intel si bg nyambi lindung bandar,38,7,negative,2,0.5966701,0.001428899,0.401901,0.5966701
ladusing duit dlu jalan,23,4,negative,2,0.7287297,0.09031533,0.18095498,0.7287297
waismuvie1 bang beliau sarkas loh,33,5,positive,0,0.9258772,0.9258772,0.06828719,0.005835559
tompimanurungdh3sf judol lokal skrg byk website2 judol buat bandar lokal uda byk kudet bre uda spill buat website nya,117,19,negative,2,0.91753435,0.0114044575,0.071061246,0.91753435
indo yg ngerugiin bandar judol yg tangkap nya ehh,49,9,negative,2,0.99001783,0.0018840694,0.008098161,0.99001783
solidupvc,9,1,positive,0,0.76869905,0.76869905,0.22387816,0.0074228058
yg megang judol oknum p gmn nangkep,35,7,negative,2,0.9963792,0.0005597168,0.003061072,0.9963792
isilop bang,11,2,negative,2,0.96607625,0.0010251973,0.03289863,0.96607625
bandar cuan isilop gk bklan hilang bandar judol bandar ubas,59,10,negative,2,0.9931344,0.0012313935,0.005634205,0.9931344
nangkap salah tangkap,21,3,negative,2,0.99702924,0.0007796002,0.002191155,0.99702924
selamat lolot prestasi baru,27,4,positive,0,0.957014,0.957014,0.03673305,0.0062528313
polisi konoha bang polisi negara cinta,38,6,negative,2,0.69394,0.23059626,0.07546377,0.69394
bandar aja bikin lapor rugi gila ga tuh akwowkakwoako,53,9,negative,2,0.9971205,0.0013940274,0.001485533,0.9971205
duit ngak main ketangkep bang,29,5,negative,2,0.9289004,0.06477132,0.006328295,0.9289004
layan tulus hati biaya pungut biaya,35,6,positive,0,0.86617404,0.86617404,0.06902334,0.064802624
thekatzenbergbismillah assalamualaikum jual rumah dgn harga tanah kosong luas tanah 700m luas bangun 500mpersegi cocok usahadan rumah pribadi lokasi jln kedung baruk no 140sby timur persis indomart rumah ininol jln raya jual cuman harga tanah kosong sajasurat shm ready 14 kamar kos penuh hun,292,44,neutral,1,0.8020894,0.16401014,0.8020894,0.033900484
agussv2u woy jgn doxing klw mw dagang silah posting channel pribadi atw channel khusus dagang,93,15,neutral,1,0.9594742,0.011118563,0.9594742,0.029407196
maluin udah prestasi,20,3,negative,2,0.99807525,0.0009061265,0.0010186202,0.99807525
thekatzenbergkesempatan langka beli rumah rumah incam nya tahun 75jt jual harga tanah lokasi strategis keliling 5 universitas besar sby hotel besar indonesia lokasi jln kedung baruk no 140 kec rungkut sby luas tanah 700m luas bangun 500m,237,37,neutral,1,0.875903,0.12127072,0.875903,0.0028262362
polisi duit duit judol fufufafa masak bodoh,43,7,negative,2,0.9980367,0.00054901384,0.0014142903,0.9980367
bandar judol nya aj yg main gak ketangkep yg tangkap main yg rugi bandar judol konyol,85,16,negative,2,0.99259514,0.006313977,0.0010908622,0.99259514
okynurfattah wkwkwkwkwk player ditangkep sesuai lapor masyarakat,64,7,neutral,1,0.57848537,0.0042402074,0.57848537,0.4172745
kompetisi bug hunter sih tau bang,33,6,negative,2,0.61428434,0.14083447,0.24488115,0.61428434
numpang komen om mampu gak pusat bang arah nasionalism gak perhati gov btw bjorkan gak sih kalo doi sebenernya cuman ter center data mudah bocor example data disdukcapil partial data contoh by profesi yg contoh kemarin isilop tinggal partialing aja by job 1 data olah olah aja,276,47,negative,2,0.8491551,0.026226405,0.12461849,0.8491551
video gk siiih,14,3,negative,2,0.85712224,0.105464205,0.037413567,0.85712224
dah jaman qris e wallet,23,5,neutral,1,0.877888,0.007443848,0.877888,0.11466818
kaya dalam polisi lihat jejak digital rekrutmen naik pangkat polisi terjun daerah operasi militer dalam negeri negeri itu pangkat kopral sersan tni,147,22,neutral,1,0.9478708,0.0017659268,0.9478708,0.05036336
gw sih gak ketawa geleng geleng kepala,38,7,negative,2,0.9352039,0.051194977,0.013601154,0.9352039
leoja4368 tepok2 jidat wkwkwk,29,4,negative,2,0.98120016,0.000767219,0.01803262,0.98120016
sok tau dagang donat,20,4,negative,2,0.99790996,0.0008547725,0.001235215,0.99790996
nutupin pertamina ga sih,24,4,negative,2,0.93243647,0.0025047837,0.065058745,0.93243647
bapak2 pramuka emang cocok main api unggun,42,7,positive,0,0.984807,0.984807,0.014155797,0.001037211
skin police saber recall2 ngekill,33,5,negative,2,0.9939964,0.0016666407,0.0043370104,0.9939964
ga puas kek kecewa ilopsili,27,5,negative,2,0.99654883,0.002438315,0.0010128452,0.99654883
komennya om ded judol,21,4,negative,2,0.9957372,0.0022670815,0.001995693,0.9957372
duit bossss dekengane dewe,26,4,negative,2,0.53457177,0.43266276,0.032765467,0.53457177
bukti lembaga ciber polri kualitas sedih,40,6,negative,2,0.99630404,0.0008345061,0.0028614525,0.99630404
gak pura2 bego gimana bro yg ditangkep yg ngidupin,50,9,negative,2,0.97460085,0.014619653,0.010779425,0.97460085
admin judol aja udh gak takut sma kmampuan ahli cyber kpolisian,63,11,negative,2,0.99434584,0.0016993462,0.0039547402,0.99434584
sebenernya kalo lu paham sistem informatika lu tau sih kalo nyari data buat website tuh sulit nyari data milik akun sosmed kalo bikin web bayar nya via satellite yg indo sih mudah kalo make satellite orangorang yg pilih ga test komputer bobol website nya ambil data,265,46,negative,2,0.87471247,0.100310355,0.024977205,0.87471247
gak coklat mesti revolusi total sektor bapuk indonesia mas untung sdm kalo gak udah zimbabwe ni negara korup ribu t negara mas diri orang aja heran,147,26,negative,2,0.9975017,0.0010360162,0.0014622938,0.9975017
si coklat resah d tmpt gw krn cm kota dsini jarang kerja si coklat cm voly sepak bola basket pagi sore kl lapor terimakasih km proses bertahun2 gak kabar smp skrng,163,31,negative,2,0.9752417,0.007435681,0.017322564,0.9752417
hahahhhaha bener revolusi totalparah udah,41,5,negative,2,0.6658737,0.30449393,0.029632397,0.6658737
tetangga gw oknum mantan coklat alias pensiun arogan rese ma tetangga dy renov rusakin rumah gw gw betulin gak ganti rugi gak maaf,130,23,negative,2,0.9961777,0.0007980909,0.0030242912,0.9961777
narasumber podcast aja males urus instansi perintah penting pribadi,67,9,negative,2,0.99599457,0.0005228185,0.0034825525,0.99599457
ntr ga cuan gmn sih,19,5,negative,2,0.95706403,0.017000789,0.025935173,0.95706403
penjinakboommmm cocok boss,26,3,positive,0,0.9947444,0.9947444,0.0026962794,0.0025592358
polisi ga tp ga,15,4,negative,2,0.52680546,0.016072758,0.45712185,0.52680546
judol salah hasil yg gede isilop kalo bandar ditangkapdibrabtas ntar ngga dpt duit,82,13,negative,2,0.9932649,0.0007766716,0.005958373,0.9932649
aja gampang gk jalan alir dana nya,34,7,negative,2,0.92764485,0.027861955,0.044493224,0.92764485
nyari hp ilang buka cctv aja gk nyari hacker,44,9,negative,2,0.9932221,0.00046129533,0.006316559,0.9932221
resin majikan si wkwkw,22,4,negative,2,0.9814356,0.0033897504,0.015174605,0.9814356
ngga kak ngga dapet uang samping ngga bsa hidup hedon aset,58,11,negative,2,0.98739386,0.006829296,0.005776877,0.98739386
lahan basah ladusing gk musnah,30,5,negative,2,0.88912755,0.097164385,0.013708109,0.88912755
mariasyarif884 emang gabisa krna mampu polisi indo ga,53,8,neutral,1,0.8734476,0.045433573,0.8734476,0.08111883
gw kasih tau judol ga berantas atensi gede cuy,46,9,negative,2,0.95110184,0.02288702,0.026011113,0.95110184
rugi donk gak cuannya kerja bakti,33,6,negative,2,0.9797973,0.018177763,0.0020249304,0.9797973
wkwk bener,10,2,positive,0,0.9911068,0.9911068,0.005817682,0.0030755894
gokil cengengesan v,19,3,negative,2,0.62027234,0.37118486,0.008542745,0.62027234
makan mie ayam nonton ni video,30,6,neutral,1,0.9945832,0.0029327264,0.9945832,0.002484173
ngemil cip kacang,17,3,negative,2,0.7884241,0.017818162,0.1937578,0.7884241
lu pikir film,13,3,negative,2,0.9672783,0.004414923,0.028306738,0.9672783
minum soda kayak pilem pilem,28,5,negative,2,0.9960704,0.00082542055,0.0031041617,0.9960704
ngopi zuzu kayak,16,3,positive,0,0.9384888,0.9384888,0.05433254,0.0071786647
kacang macadamia,16,2,neutral,1,0.5659476,0.40578747,0.5659476,0.028264878
tdk mnguntungkn mreka jd ga ush ajak,36,7,negative,2,0.9890616,0.0054516927,0.005486699,0.9890616
perintah aib buka wkwkwkw,25,4,negative,2,0.9940999,0.00088011194,0.005019988,0.9940999
keponakan ga ajak,17,3,negative,2,0.9945281,0.00059973483,0.004872149,0.9945281
ahli cyber security indonesia ga untung wkwkwkwkwwkwkwkwkwk jegal orang penting,79,10,negative,2,0.9975859,0.0006456153,0.0017684831,0.9975859
udah ajak ga karna polisi tameng jadi penting yg bilang,55,10,neutral,1,0.62072146,0.00603305,0.62072146,0.3732455
password nya admin123 bang wkwk,31,5,neutral,1,0.96583986,0.005506274,0.96583986,0.02865381
jelas uang gampang ubah pikir dikonoha,38,6,negative,2,0.9912383,0.0036624332,0.005099256,0.9912383
tau keinget bang teguh kalo ngebuka pass wifi mudah yg masuk sembarang wifi yg nonpassword bahaya perangkat udah hubung,119,19,negative,2,0.97664076,0.003626901,0.019732315,0.97664076
webnya gampang banget deface,28,4,positive,0,0.9890511,0.9890511,0.007406555,0.0035424363
web perintah aplikasi cuan aman cepat,37,6,positive,0,0.97574735,0.97574735,0.022470322,0.0017823854
tanya sederhana cari yg kompeten nilai klo kandidat kompeten gumana sdgkn perintah msh colong hacker,100,15,negative,2,0.8753672,0.004623962,0.12000885,0.8753672
kkn xixiixxi 2 minggu berita nihh stay tune,43,8,neutral,1,0.98028666,0.018200854,0.98028666,0.0015125175
telkomdso123,12,1,neutral,1,0.968513,0.028799709,0.968513,0.0026872123
budaya orang dalem gitu yg ajak tdk kompeten kerja nya parah nya bidang nya alam kerja yaa gitu dah gmpang retas,112,21,negative,2,0.9966965,0.0018528529,0.0014507138,0.9966965
cheazet1haku yg pake wifi bangun pesantren rumah ku apa ustadz bjorka,69,11,neutral,1,0.9892083,0.0012721402,0.9892083,0.0095195575
udh gitu harga aplikasi triliun lg,34,6,negative,2,0.9050875,0.021685995,0.073226474,0.9050875
kadang ditawarin third party bikin webaplikasi perintah tolak dana yg tawar 12 jt atas ratus juta proposal programmer alhasil sistem sesuai budget,146,22,neutral,1,0.88291955,0.047166847,0.88291955,0.06991359
hellapras sistem perintah bahan bagus aj harga sesuai tawar aj project perintah swasta berbelitbelit oknum yg bikin ribet tim yg profesional sertifikat manca negara sih bayar lancar sekian persen gitulah embel best quality kerja swasta aj kurang bahan modal siap klo swasta hasil project syukur komplain sesuai sepakat tim kerja kasih layan bagus,346,53,negative,2,0.8060693,0.1778058,0.016124874,0.8060693
bjorka yg ngomong,17,3,neutral,1,0.9589964,0.0045184535,0.9589964,0.03648515
wuanjay hahahha,15,2,positive,0,0.99273634,0.99273634,0.003847438,0.0034162658
ancok faktap,12,2,negative,2,0.9922248,0.0052152034,0.0025600065,0.9922248
hahahahahaha sumpah gokil komen lo bang gw ketawa ampe nang,59,10,positive,0,0.8989565,0.8989565,0.009490903,0.09155259
idih amit2 bom muhrim,21,4,negative,2,0.99775827,0.0010368333,0.0012048956,0.99775827
ketawaa guee anjirrr,20,3,negative,2,0.9910255,0.0071400288,0.0018344239,0.9910255
muhrim,6,1,positive,0,0.5889216,0.5889216,0.24119656,0.16988187
cok kemekel aq moco komen lu,28,6,negative,2,0.9871788,0.0027503723,0.010070874,0.9871788
ngakak guling guling,20,3,negative,2,0.7545057,0.23849083,0.007003444,0.7545057
puncak komedi polri cuakkkxxkxk,31,4,positive,0,0.9665873,0.9665873,0.008271136,0.025141567
gue pikir video seru seru,25,5,positive,0,0.99181867,0.99181867,0.005910063,0.0022713337
indonesia orang kompeten it tp kerja perintah banyak kompeten it wawas it nya bilang 20 30 hnya gelar paham teori it yg ahli ahli it mampu it nya mumpuni otodidak lgs praktek yg lihat mampu cyber security instansi perintah mudah jebol yg kritikal dasar tp beli tau yg beli beli software kam jaring byk lemah system kelas perintah alokasi dana aman gede aman data nya jaga beli kam software ga mudah tutup celah system makan yg pntg aman system jaga instan al hasil zonk keamana cyber security nya,496,88,negative,2,0.93087643,0.057718486,0.011405096,0.93087643
